"ppt_id","bet_no","bet_time","old_bonus","total_amt_bet","win","new_bonus","average_odds","total_numbers_bet","no_tokens"
"P0077",4,"17:12:20",3.4,-1,2,4.4,1.03,18,1
"P0548",1,"17:12:25",4,-1,0,3,1.03,18,1
"P0077",5,"17:12:32",4.4,-0.2,0,4.2,2.03,12,1
"P1157",3,"17:12:41",2,-1,2.4,3.4,0.71,24,5
"P0077",6,"17:12:41",4.2,-0.2,0.6,4.6,2.03,12,1
"P0077",7,"17:13:01",4.6,-0.2,0,4.4,2.03,12,1
"P0077",8,"17:13:22",4.4,-0.2,0,4.2,2.03,12,1
"P0031",1,"17:13:47",4,-0.5,0,3.5,6.23,5,5
"P0077",9,"17:13:39",4.2,-0.2,0,4,2.03,12,1
"P0552",1,"17:13:43",4,-1,2,5,1.03,18,1
"P0031",2,"17:14:00",3.5,-0.5,0,3,6.23,5,5
"P1157",4,"17:13:46",3.4,-1.4,0,2,0.95,21,7
"P0031",3,"17:14:13",3,-0.5,0,2.5,6.23,5,5
"P0250",1,"17:14:10",4,-0.1,0,3.9,1.03,18,1
"P0031",4,"17:14:30",2.5,-2,0,0.5,1.03,18,4
"P0031",5,"17:14:46",0.5,-0.5,0,0,35.03,1,1
"P0077",10,"17:14:33",4,-1,0,3,2.03,12,1
"P0077",11,"17:14:46",3,-2,4,5,1.03,18,2
"P1154",1,"17:14:53",4,-2,4,6,1.03,18,20
"P0077",12,"17:15:04",5,-0.5,0,4.5,2.03,12,1
"P1157",5,"17:15:06",2,-2,4,4,1.03,18,10
"P1154",2,"17:15:12",6,-2,4,8,1.03,18,20
"P0250",2,"17:15:13",3.9,-0.2,0,3.7,1.03,18,1
"P0077",13,"17:15:14",4.5,-0.5,1.5,5.5,2.03,12,1
"P0077",14,"17:15:25",5.5,-0.5,0,5,2.03,12,1
"P1154",3,"17:15:29",8,-2,4,10,1.03,18,20
"P0077",15,"17:15:34",5,-0.5,0,4.5,2.03,12,1
"P0524",1,"17:15:39",4,-0.6,0.6,4,1.11,31,6
"P0077",16,"17:15:44",4.5,-0.5,0,4,2.03,12,1
"P0077",17,"17:15:54",4,-1,3,6,2.03,12,1
"P0077",18,"17:16:06",6,-1,0,5,2.03,12,1
"P0703",1,"17:16:05",4,-0.1,0,3.9,1.03,18,1
"P1157",6,"17:16:13",4,-2,4,6,1.03,18,10
"P0250",3,"17:16:20",3.7,-0.4,0.8,4.1,1.03,18,2
"P0077",19,"17:16:25",5,-1,0,4,1.03,18,1
"P0277",1,"17:16:37",4,-0.1,0,3.9,1.03,18,1
"P0524",2,"17:16:41",4,-0.3,0,3.7,1.03,24,2
"P0077",20,"17:16:48",4,-2,6,8,2.03,12,2
"P0524",3,"17:17:00",3.7,-0.2,0,3.5,1.03,18,1
"P0077",21,"17:17:00",8,-2,6,12,2.03,12,2
"P0077",22,"17:17:12",12,-2,6,16,2.03,12,2
"P0703",2,"17:17:11",3.9,-0.2,0,3.7,1.03,18,2
"P0524",4,"17:17:22",3.5,-0.1,0.2,3.6,1.03,18,1
"P0703",3,"17:18:22",3.7,-0.1,0,3.6,1.03,18,1
"P0873",1,"17:19:19",4,-0.5,0,3.5,2.03,12,1
"P0818",1,"17:19:31",4,-0.4,0.8,4.4,1.03,18,4
"P0873",2,"17:20:28",3.5,-0.5,1.5,4.5,2.03,12,1
"P0818",2,"17:20:36",4.4,-0.4,0,4,2.03,12,4
"P0524",5,"17:20:42",3.6,-0.2,0,3.4,0.78,24,2
"P0524",6,"17:21:17",3.4,-0.2,0.4,3.6,1.03,18,2
"P0873",3,"17:21:35",4.5,-0.2,0.4,4.7,1.03,18,1
"P0524",7,"17:21:58",3.6,-0.2,0,3.4,0.47,28,2
"P0873",4,"17:22:43",4.7,-0.5,0,4.2,1.03,18,1
"P0818",3,"17:22:52",4,-0.4,0.8,4.4,1.03,18,4
"P0524",8,"17:22:58",3.4,-0.3,0.6,3.7,0.47,28,3
"P0873",5,"17:23:50",4.2,-1,2,5.2,1.03,18,1
"P0873",6,"17:24:57",5.2,-0.5,1,5.7,1.03,18,1
"P0818",4,"17:24:53",4.4,-1.5,2,4.9,0.89,22,6
"P0524",9,"17:24:53",3.7,-0.3,0.5,3.9,0.47,30,3
"P0524",10,"17:25:50",3.9,-0.3,0.2,3.8,0.25,36,3
"P0818",5,"17:25:57",4.9,-2,0,2.9,1.03,18,2
"P0818",6,"17:27:02",2.9,-1,0,1.9,1.03,18,1
"P0775",1,"17:27:59",4,-2,4,6,0.47,28,2
"P0818",7,"17:28:12",1.9,-1.9,3.8,3.8,1.03,18,6
"P0524",11,"17:28:16",3.8,-0.4,0,3.4,0.94,22,2
"P0182",1,"17:28:23",4,-1,1.2,4.2,0.67,32,10
"P0775",2,"17:29:07",6,-2,0,4,0.47,28,2
"P0524",12,"17:29:11",3.4,-0.6,1,3.8,0.19,36,4
"P0182",2,"17:29:33",4.2,-1,0.8,4,0.82,33,10
"P0818",8,"17:29:49",3.8,-0.8,0,3,0.95,24,8
"P0524",13,"17:29:55",3.8,-0.4,0.6,4,0.46,30,4
"P0775",3,"17:30:11",4,-2,2,4,0.58,26,2
"P0182",3,"17:30:43",4,-1,0,3,0.83,31,10
"P0818",9,"17:30:56",3,-0.8,0,2.2,1.03,18,4
"P0018",1,"17:30:52",4,-0.6,0.8,4.2,0.53,28,3
"P0524",14,"17:30:53",4,-0.5,0.6,4.1,0.27,36,4
"P0018",2,"17:31:16",4.2,-0.8,0.8,4.2,0.58,26,4
"P0524",15,"17:31:24",4.1,-0.5,0.4,4,0.43,30,3
"P0182",4,"17:31:48",3,-1,1,3,0.61,29,4
"P0524",16,"17:31:58",4,-0.6,0.5,3.9,0.26,36,5
"P0018",3,"17:32:06",4.2,-0.4,0,3.8,0.78,24,2
"P0524",17,"17:32:37",3.9,-0.7,0.2,3.4,0.53,31,3
"P0018",4,"17:32:38",3.8,-0.4,0.4,3.8,0.78,24,2
"P0182",5,"17:32:52",3,-1,1.5,3.5,0.65,37,6
"P0018",5,"17:33:07",3.8,-0.4,0,3.4,1.03,18,2
"P1005",1,"17:33:36",4,-1,0,3,1.03,18,1
"P0524",18,"17:33:38",3.4,-0.6,0.8,3.6,0.42,34,4
"P1034",1,"17:33:41",4,-0.2,0,3.8,35.03,1,1
"P0182",6,"17:34:01",3.5,-1,1.4,3.9,0.75,34,10
"P0524",19,"17:34:25",3.6,-0.5,0.6,3.7,0.36,33,4
"P0047",1,"17:34:27",4,-1,0,3,35.03,1,10
"P1005",2,"17:34:41",3,-1,2,4,1.03,18,1
"P0336",1,"17:34:56",4,-0.5,0,3.5,1.03,18,1
"P0182",7,"17:35:17",3.9,-1.1,0.4,3.2,0.62,33,8
"P0524",20,"17:35:24",3.7,-0.6,0.5,3.6,0.15,36,5
"P0524",21,"17:35:41",3.6,-0.5,0,3.1,1.03,18,1
"P1005",3,"17:35:53",4,-1,2,5,1.03,18,1
"P0336",2,"17:36:11",3.5,-0.5,1,4,1.03,18,1
"P0524",22,"17:36:11",3.1,-0.6,0.8,3.3,0.58,27,3
"P0182",8,"17:36:22",3.2,-1.2,1.2,3.2,0.57,32,9
"P0066",1,"17:36:34",4,-0.5,1,4.5,1.03,18,1
"P0066",2,"17:36:50",4.5,-1,1.5,5,0.53,24,2
"P0524",23,"17:36:52",3.3,-0.6,0.2,2.9,0.75,27,2
"P0066",3,"17:37:00",5,-1,0,4,0.53,24,2
"P0066",4,"17:37:10",4,-1,1.5,4.5,0.53,24,2
"P0066",5,"17:37:20",4.5,-1,0,3.5,0.53,24,2
"P0336",3,"17:37:21",4,-0.5,0,3.5,1.03,18,1
"P0182",9,"17:37:25",3.2,-0.7,0,2.5,0.55,28,6
"P0066",6,"17:37:29",3.5,-1,1.5,4,0.53,24,2
"P0066",7,"17:37:39",4,-1,1.5,4.5,0.53,24,2
"P0066",8,"17:37:51",4.5,-1,1.5,5,0.53,24,2
"P0066",9,"17:38:05",5,-1,1.5,5.5,0.53,24,2
"P0524",24,"17:38:11",2.9,-0.3,0,2.6,0.14,36,3
"P0066",10,"17:38:15",5.5,-1,1.5,6,0.53,24,2
"P0066",11,"17:38:26",6,-1,1.5,6.5,0.53,24,2
"P0336",4,"17:38:27",3.5,-0.5,1,4,1.03,18,1
"P0524",25,"17:38:27",2.6,-0.2,0.2,2.6,0.03,36,2
"P0182",10,"17:38:39",2.5,-0.5,1,3,1.03,18,1
"P0524",26,"17:38:57",2.6,-0.3,0.5,2.8,0.69,27,3
"P0239",1,"17:39:03",4,-1,1,4,0.03,36,2
"P0066",12,"17:39:09",6.5,-1,0,5.5,0.53,24,2
"P0239",2,"17:39:27",4,-0.5,0,3.5,1.03,18,1
"P0182",11,"17:39:41",3,-0.5,1,3.5,1.03,18,1
"P0239",3,"17:39:43",3.5,-1,2,4.5,1.03,18,1
"P0524",27,"17:39:50",2.8,-0.4,0.7,3.1,0.65,24,3
"P0524",28,"17:40:21",3.1,-0.5,0.2,2.8,0.43,30,5
"P0524",29,"17:40:47",2.8,-0.7,0.3,2.4,0.37,36,3
"P0182",12,"17:41:09",3.5,-0.5,0,3,0.53,31,3
"P0524",30,"17:41:18",2.4,-0.3,0,2.1,0.69,24,2
"P0524",31,"17:41:46",2.1,-0.4,0.4,2.1,0.03,36,2
"P0170",1,"18:19:10",4,-2,2,4,2.33,18,20
"P0524",32,"17:42:10",2.1,-0.1,0.2,2.2,1.03,18,1
"P0182",13,"17:42:12",3,-2,0,1,0.68,29,11
"P0524",33,"17:42:38",2.2,-0.1,0,2.1,1.03,18,1
"P0524",34,"17:42:55",2.1,-0.2,0,1.9,1.03,18,2
"P0170",2,"18:20:02",4,-2,0,2,2.33,18,20
"P0182",14,"17:43:24",1,-1,0.2,0.2,0.8,31,9
"P0524",35,"17:43:44",1.9,-0.2,0.2,1.9,0.03,36,2
"P0623",1,"17:43:54",4,-1,2,5,1.03,18,1
"P0170",3,"18:21:03",2,-2,7.2,7.2,1.91,14,20
"P0182",15,"17:44:31",0.2,-0.2,0,0,1.03,18,1
"P0170",4,"18:22:19",7.2,-2,0,5.2,0.88,30,20
"P0623",2,"17:45:25",5,-1,2,6,1.03,18,1
"P0170",5,"18:23:09",5.2,-0.2,0.2,5.2,0.53,27,2
"P0170",6,"18:23:46",5.2,-0.2,0.4,5.4,0.53,27,2
"P0623",3,"17:46:48",6,-1,2,7,1.03,18,1
"P0170",7,"18:24:46",5.4,-0.4,0.6,5.6,2.87,28,4
"P0623",4,"17:47:53",7,-1,0,6,1.03,18,1
"P0104",1,"17:48:12",4,-2,3,5,0.53,24,2
"P0322",1,"17:48:23",4,-0.2,0,3.8,1.03,18,1
"P0170",8,"18:25:30",5.6,-0.6,0.2,5.2,3.24,32,6
"P0898",1,"17:48:29",4,-0.5,0,3.5,2.03,12,1
"P0322",2,"17:48:38",3.8,-0.2,0,3.6,1.03,18,1
"P0898",2,"17:48:40",3.5,-0.5,0,3,2.03,12,1
"P0322",3,"17:48:49",3.6,-0.2,0,3.4,1.03,18,1
"P0623",5,"17:49:00",6,-1,2,7,1.03,18,1
"P0170",9,"18:26:03",5.2,-0.2,3.6,8.6,17.03,2,2
"P0898",3,"17:49:00",3,-1,1,3,0.61,26,2
"P0322",4,"17:49:01",3.4,-0.2,0.4,3.6,1.03,18,1
"P0322",5,"17:49:20",3.6,-0.3,0.6,3.9,1.03,24,2
"P0898",4,"17:49:27",3,-0.5,0,2.5,2.03,12,1
"P0898",5,"17:49:40",2.5,-0.5,0,2,1.03,18,1
"P0898",6,"17:49:59",2,-1,0,1,0.61,26,2
"P0322",6,"17:49:59",3.9,-0.3,0,3.6,1.03,24,2
"P0898",7,"17:50:11",1,-1,0,0,0.61,26,2
"P0170",10,"18:27:21",8.6,-0.6,0,8,5.03,7,6
"P0623",6,"17:50:32",7,-1,2,8,1.03,18,1
"P0817",1,"17:51:30",4,-0.1,0,3.9,35.03,1,1
"P0623",7,"17:52:01",8,-1,0,7,1.03,18,1
"P0817",2,"17:52:39",3.9,-0.4,0.2,3.7,8.78,36,3
"P0623",8,"17:53:07",7,-1,2,8,1.03,18,1
"P0085",1,"17:53:12",4,-0.4,0,3.6,1.03,18,2
"P0817",3,"17:53:47",3.7,-0.7,0.4,3.4,11.31,36,7
"P0623",9,"17:54:22",8,-1,0,7,1.03,18,1
"P0085",2,"17:55:00",3.6,-2,0,1.6,1.03,18,2
"P0623",10,"17:55:28",7,-1,2,8,1.03,18,1
"P0623",11,"17:56:44",8,-1,0,7,1.03,18,1
"P0085",3,"17:59:40",1.6,-1.6,3.2,3.2,1.03,18,3
"P0139",1,"18:01:06",4,-2,2.9,4.9,0.26,34,12
"P0791",1,"18:01:28",4,-0.5,1,4.5,1.03,18,1
"P0085",4,"18:01:50",3.2,-2,0,1.2,1.03,18,2
"P0767",1,"18:02:08",4,-1.3,0,2.7,12.02,3,13
"P0767",2,"18:02:22",2.7,-1.1,1.5,3.1,0.14,36,11
"P0767",3,"18:02:35",3.1,-1.8,1.5,2.8,0.16,36,18
"P0659",1,"18:02:38",4,-1,0,3,1.03,18,1
"P0139",2,"18:02:50",4.9,-1.9,1.3,4.3,0.22,35,14
"P0085",5,"18:02:55",1.2,-1.2,2.4,2.4,1.03,18,2
"P0659",2,"18:02:54",3,-1,2,4,1.03,18,1
"P0659",3,"18:03:05",4,-1,2,5,1.03,18,1
"P0659",4,"18:03:16",5,-1,0,4,1.03,18,1
"P0766",1,"18:03:26",4,-0.1,0,3.9,35.03,1,1
"P0659",5,"18:03:32",4,-1,0,3,1.03,18,1
"P0767",4,"18:03:39",2.8,-1.3,2.6,4.1,0.59,26,13
"P0659",6,"18:03:48",3,-2,0,1,0.58,26,2
"P0139",3,"18:03:53",4.3,-2,2.8,5.1,0.17,36,15
"P0767",5,"18:03:57",4.1,-2,0,2.1,1.03,18,20
"P0401",1,"18:03:59",4,-1,0,3,6.23,5,5
"P0659",7,"18:04:00",1,-1,2,2,1.03,18,1
"P0753",1,"18:04:07",4,-0.5,1,4.5,1.03,18,5
"P0659",8,"18:04:10",2,-1,2,3,1.03,18,1
"P0767",6,"18:04:19",2.1,-2,0,0.1,1.03,18,20
"P0659",9,"18:04:30",3,-2,2,3,0.78,24,2
"P0085",6,"18:04:33",2.4,-2,4,4.4,1.03,18,2
"P0579",1,"18:04:31",4,-2,1,3,3.4,24,4
"P0273",1,"18:04:36",4,-0.1,0,3.9,1.03,18,1
"P0659",10,"18:04:40",3,-1,0,2,1.03,18,1
"P0766",2,"18:04:52",3.9,-0.2,0.3,4,0.78,24,2
"P0659",11,"18:05:05",2,-2,0,0,0.53,24,2
"P0139",4,"18:05:08",5.1,-1.9,1.8,5,0.28,35,14
"P0766",3,"18:05:30",4,-0.1,0.2,4.1,1.03,18,1
"P0085",7,"18:05:38",4.4,-2,0,2.4,1.03,18,2
"P0273",2,"18:05:39",3.9,-0.1,0,3.8,1.03,18,1
"P0766",4,"18:05:46",4.1,-0.1,0.2,4.2,1.03,18,1
"P0057",1,"18:06:34",4,-2,2,4,0.47,28,2
"P0085",8,"18:06:42",2.4,-2,0,0.4,1.03,18,2
"P0447",1,"18:07:09",4,-0.1,0.2,4.1,1.03,18,1
"P0467",1,"18:07:13",4,-2,0,2,5.78,6,4
"P0447",2,"18:07:21",4.1,-0.1,0,4,1.03,18,1
"P0447",3,"18:07:36",4,-0.2,0,3.8,1.03,18,1
"P0057",2,"18:07:45",4,-2,4.5,6.5,1.84,14,4
"P0447",4,"18:07:48",3.8,-0.4,0.8,4.2,1.03,18,2
"P0447",5,"18:07:59",4.2,-0.1,0,4.1,1.03,18,1
"P0562",1,"18:08:09",4,-0.2,0,3.8,1.03,18,1
"P0447",6,"18:08:11",4.1,-0.2,0,3.9,1.03,18,2
"P0562",2,"18:08:20",3.8,-0.2,0.4,4,1.03,18,1
"P0447",7,"18:08:22",3.9,-0.4,0,3.5,1.03,18,4
"P0447",8,"18:08:38",3.5,-0.8,0,2.7,1.03,18,4
"P0447",9,"18:08:55",2.7,-1.6,3.2,4.3,1.03,18,8
"P0447",10,"18:09:06",4.3,-0.1,0.2,4.4,1.03,18,1
"P0447",11,"18:09:15",4.4,-0.1,0.2,4.5,1.03,18,1
"P0447",12,"18:09:26",4.5,-0.1,0.2,4.6,1.03,18,1
"P0203",1,"18:09:35",4,-1,2,5,1.03,18,1
"P0447",13,"18:09:36",4.6,-0.1,0,4.5,1.03,18,1
"P0447",14,"18:09:46",4.5,-0.2,0.4,4.7,1.03,18,2
"P0447",15,"18:09:57",4.7,-0.1,0,4.6,1.03,18,1
"P0447",16,"18:10:07",4.6,-0.2,0.4,4.8,1.03,18,2
"P0447",17,"18:10:22",4.8,-0.1,0.2,4.9,1.03,18,1
"P0447",18,"18:10:32",4.9,-0.1,0.2,5,1.03,18,1
"P0447",19,"18:10:41",5,-0.1,0,4.9,1.03,18,1
"P0882",1,"18:10:51",4,-1,0,3,0.78,24,2
"P0447",20,"18:10:51",4.9,-0.1,0,4.8,1.03,18,1
"P0447",21,"18:11:01",4.8,-0.2,0.4,5,1.03,18,2
"P0669",1,"18:11:09",4,-0.1,0,3.9,1.03,18,1
"P0447",22,"18:11:10",5,-0.1,0,4.9,1.03,18,1
"P0447",23,"18:11:20",4.9,-0.2,0,4.7,1.03,18,2
"P0669",2,"18:11:23",3.9,-0.1,0,3.8,1.03,18,1
"P0447",24,"18:11:32",4.7,-0.4,0,4.3,1.03,18,4
"P0669",3,"18:11:39",3.8,-0.1,0,3.7,1.03,18,1
"P0447",25,"18:11:46",4.3,-0.8,0,3.5,1.03,18,8
"P0669",4,"18:11:54",3.7,-0.1,0,3.6,1.03,18,1
"P0882",2,"18:11:59",3,-1,0,2,0.78,24,2
"P0447",26,"18:12:01",3.5,-1.6,0,1.9,1.03,18,16
"P0669",5,"18:12:12",3.6,-0.1,0.3,3.8,2.03,12,1
"P0447",27,"18:12:20",1.9,-1.9,0,0,1.03,18,10
"P0669",6,"18:12:34",3.8,-0.1,0,3.7,1.03,18,1
"P0669",7,"18:12:48",3.7,-0.1,0.2,3.8,1.03,18,1
"P0669",8,"18:13:04",3.8,-0.1,0,3.7,1.03,18,1
"P0882",3,"18:13:17",2,-1,1.5,2.5,0.78,24,2
"P0669",9,"18:13:28",3.7,-0.1,0,3.6,2.03,12,1
"P0441",1,"18:13:47",4,-1,2,5,1.03,18,1
"P0669",10,"18:13:47",3.6,-0.1,0.2,3.7,1.03,18,1
"P0882",4,"18:14:21",2.5,-0.5,0,2,2.03,12,1
"P0669",11,"18:14:26",3.7,-0.1,0.2,3.8,1.03,18,1
"P0441",2,"18:14:53",5,-2,0,3,1.03,18,2
"P0669",12,"18:14:55",3.8,-0.1,0,3.7,2.03,12,1
"P0669",13,"18:15:14",3.7,-0.1,0,3.6,1.03,18,1
"P0669",14,"18:15:25",3.6,-0.1,0.2,3.7,1.03,18,1
"P0882",5,"18:15:25",2,-0.5,1.5,3,2.03,12,1
"P0441",3,"18:15:57",3,-2,0,1,8.53,19,2
"P0669",15,"18:16:13",3.7,-0.2,0.3,3.8,0.53,24,2
"P0669",16,"18:16:35",3.8,-0.1,0.3,4,2.03,12,1
"P0441",4,"18:16:59",1,-1,0,0,1.03,18,1
"P0669",17,"18:16:58",4,-0.1,0.2,4.1,1.03,18,1
"P0669",18,"18:17:18",4.1,-0.1,0,4,1.03,18,1
"P0516",1,"18:23:12",4,-0.1,0.2,4.1,1.03,18,1
"P0011",1,"18:23:17",4,-0.2,0,3.8,1.03,18,1
"P0345",1,"18:24:35",4,-1.5,0.8,3.3,2.71,21,15
"P0011",2,"18:25:25",3.8,-0.2,0,3.6,1.03,18,1
"P0646",1,"18:25:25",4,-2,4,6,1.03,18,2
"P0345",2,"18:25:51",3.3,-1.3,0,2,35.03,1,13
"P0460",1,"18:26:48",4,-0.1,0,3.9,1.03,18,1
"P0460",2,"18:27:00",3.9,-0.2,0.2,3.9,0.03,36,2
"P0614",1,"18:27:02",4,-0.5,0,3.5,1.03,18,1
"P0460",3,"18:27:10",3.9,-0.1,0.2,4,1.03,18,1
"P0062",1,"18:27:13",4,-0.5,0,3.5,1.03,18,1
"P0460",4,"18:27:22",4,-0.2,0.4,4.2,1.03,18,2
"P0460",5,"18:27:32",4.2,-0.1,0.2,4.3,1.03,18,1
"P0460",6,"18:27:43",4.3,-0.1,0.2,4.4,1.03,18,1
"P0557",1,"18:27:51",4,-1.7,2.4,4.7,0.2,36,4
"P0460",7,"18:27:55",4.4,-0.1,0.2,4.5,1.03,18,1
"P0460",8,"18:28:05",4.5,-0.1,0.2,4.6,1.03,18,1
"P0614",2,"18:28:07",3.5,-0.5,0,3,1.03,18,1
"P0460",9,"18:28:15",4.6,-0.1,0,4.5,1.03,18,1
"P0460",10,"18:28:37",4.5,-0.2,0.2,4.5,0.53,27,2
"P0990",1,"18:28:47",4,-1.5,2,4.5,0.14,36,2
"P0793",1,"18:28:48",4,-1,0,3,8.03,4,5
"P0460",11,"18:28:50",4.5,-0.2,0.2,4.5,0.53,27,2
"P0557",2,"18:28:59",4.7,-0.7,1,5,0.7,24,2
"P0460",12,"18:29:02",4.5,-0.2,0.2,4.5,0.53,27,2
"P0990",2,"18:29:06",4.5,-1.5,2,5,0.14,36,2
"P0460",13,"18:29:13",4.5,-0.2,0,4.3,0.53,27,2
"P0990",3,"18:29:22",5,-1.5,2,5.5,0.14,36,2
"P0525",1,"18:29:30",4,-1,2,5,1.03,18,1
"P0460",14,"18:29:34",4.3,-0.3,0,4,1.03,18,3
"P0990",4,"18:29:38",5.5,-1.5,2,6,0.14,36,2
"P0300",1,"18:29:39",4,-0.4,0.5,4.1,0.35,34,4
"P0683",1,"18:29:48",4,-0.5,0,3.5,1.03,18,1
"P0990",5,"18:29:51",6,-1,0,5,1.03,18,1
"P1091",1,"18:30:00",4,-0.6,0,3.4,2.78,12,6
"P0557",3,"18:30:04",5,-0.5,0,4.5,0.56,29,3
"P0990",6,"18:30:06",5,-1.5,2,5.5,0.14,36,2
"P0990",7,"18:30:22",5.5,-1.5,2,6,0.14,36,2
"P0300",2,"18:30:41",4.1,-0.6,0,3.5,0.5,29,6
"P0300",3,"18:31:00",3.5,-1.2,0.8,3.1,0.5,29,12
"P0848",1,"18:30:57",4,-0.5,1,4.5,1.03,18,1
"P0557",4,"18:31:08",4.5,-0.5,1.1,5.1,0.46,28,3
"P0300",4,"18:31:18",3.1,-1.6,1.6,3.1,0.78,24,16
"P0300",5,"18:31:34",3.1,-1.6,0,1.5,2.03,12,16
"P0300",6,"18:31:48",1.5,-1.5,0,0,2.03,12,2
"P0848",2,"18:32:04",4.5,-0.6,0,3.9,0.78,24,2
"P0557",5,"18:32:14",5.1,-0.1,0,5,1.03,18,1
"P0848",3,"18:33:26",3.9,-1,0,2.9,1.03,18,1
"P1148",1,"18:34:06",4,-2,0,2,3.12,10,20
"P0683",2,"18:34:43",3.5,-0.7,0.4,3.2,0.21,36,2
"P0848",4,"18:34:42",2.9,-0.5,1,3.4,1.03,18,1
"P1148",2,"18:35:14",2,-2,0,0,3.3,9,20
"P0683",3,"18:36:01",3.2,-0.2,0.4,3.4,1.03,18,1
"P0848",5,"18:36:21",3.4,-0.5,0,2.9,1.03,18,1
"P0848",6,"18:37:37",2.9,-0.6,1,3.3,1.42,19,2
"P0688",1,"18:38:29",4,-1.5,0,2.5,5.19,7,15
"P0065",1,"19:27:35",4,-0.5,1,4.5,1.03,18,1
"P0065",2,"19:27:48",4.5,-0.5,0,4,1.03,18,1
"P0683",4,"18:38:44",3.4,-0.4,1,4,0.78,24,2
"P0065",3,"19:27:59",4,-0.5,0,3.5,1.03,18,1
"P0233",1,"18:38:59",4,-0.1,0,3.9,2.03,12,1
"P0065",4,"19:28:08",3.5,-0.5,0,3,1.03,18,1
"P0848",7,"18:38:59",3.3,-0.4,0,2.9,1.03,18,2
"P0065",5,"19:28:19",3,-0.5,1,3.5,1.03,18,1
"P0065",6,"19:28:29",3.5,-0.5,0,3,1.03,18,1
"P0233",2,"18:39:29",3.9,-0.2,0,3.7,1.03,18,2
"P0065",7,"19:28:40",3,-0.5,1,3.5,1.03,18,1
"P0065",8,"19:28:50",3.5,-0.5,0,3,1.03,18,1
"P0688",2,"18:39:48",2.5,-2,0,0.5,2.87,11,20
"P0065",9,"19:29:01",3,-0.5,0,2.5,1.03,18,1
"P0233",3,"18:40:01",3.7,-0.5,0,3.2,1.03,18,5
"P0065",10,"19:29:11",2.5,-0.5,0,2,1.03,18,1
"P0848",8,"18:40:02",2.9,-0.4,0,2.5,1.03,18,2
"P0638",1,"18:40:18",4,-1.2,0,2.8,1.24,25,3
"P0065",11,"19:29:31",2,-1,2,3,1.03,18,1
"P0233",4,"18:40:27",3.2,-0.2,0.4,3.4,1.03,18,2
"P0929",1,"18:40:31",4,-0.6,0,3.4,2.03,12,3
"P0688",3,"18:41:25",0.5,-0.5,0,0,35.03,1,5
"P0834",1,"18:41:43",4,-1,0,3,1.03,18,1
"P0929",2,"18:41:43",3.4,-0.5,1.5,4.4,2.03,12,1
"P0834",2,"18:42:00",3,-1.5,1,2.5,0.53,28,2
"P0911",1,"18:42:15",4,-1.5,0,2.5,0.47,28,15
"P0834",3,"18:42:15",2.5,-1,0,1.5,1.03,18,1
"P0834",4,"18:42:34",1.5,-1.5,3,3,1.03,18,2
"P0347",1,"18:42:55",4,-0.7,1.6,4.9,0.7,24,2
"P0911",2,"18:42:48",2.5,-1.5,2,3,0.25,33,15
"P0834",5,"18:43:01",3,-1,1.5,3.5,0.53,24,2
"P0347",2,"18:43:18",4.9,-1,1,4.9,0.58,26,2
"P0834",6,"18:43:21",3.5,-1.5,0,2,0.63,26,2
"P0347",3,"18:43:35",4.9,-1.5,0,3.4,0.69,24,2
"P0834",7,"18:43:34",2,-2,4,4,0.58,26,4
"P0347",4,"18:43:57",3.4,-0.5,1,3.9,1.03,18,1
"P0929",3,"18:43:55",4.4,-0.5,0,3.9,2.03,12,1
"P0347",5,"18:44:09",3.9,-0.5,0,3.4,2.03,12,1
"P0834",8,"18:44:03",4,-0.4,0.6,4.2,0.53,24,4
"P0347",6,"18:44:24",3.4,-0.5,1,3.9,1.03,18,1
"P0347",7,"18:44:45",3.9,-0.5,0,3.4,2.03,12,1
"P0039",1,"18:44:39",4,-2,4,6,1.03,18,2
"P0347",8,"18:45:02",3.4,-0.5,0,2.9,2.03,12,1
"P0929",4,"18:45:02",3.9,-0.5,0,3.4,2.03,12,1
"P0958",1,"18:45:07",4,-1,0,3,1.03,18,1
"P0834",9,"18:45:09",4.2,-2,2,4.2,0.53,27,2
"P0347",9,"18:45:25",2.9,-1,2,3.9,1.03,18,1
"P0868",1,"18:45:28",4,-0.5,0,3.5,0.4,33,5
"P0347",10,"18:45:43",3.9,-0.5,0,3.4,2.03,12,1
"P0505",1,"18:45:31",4,-0.9,0,3.1,12.06,14,3
"P0347",11,"18:45:55",3.4,-0.5,0,2.9,2.03,12,1
"P0347",12,"18:46:06",2.9,-0.5,0,2.4,1.03,18,1
"P0834",10,"18:45:56",4.2,-2,4,6.2,0.58,26,2
"P0347",13,"18:46:19",2.4,-0.5,0,1.9,2.03,12,1
"P0347",14,"18:46:33",1.9,-1,0,0.9,1.03,18,1
"P0154",1,"18:46:35",4,-1.5,2,4.5,0.63,26,2
"P0505",2,"18:46:34",3.1,-1.7,2,3.4,0.86,31,4
"P0790",1,"18:46:50",4,-0.1,0,3.9,1.03,18,1
"P0154",2,"18:46:58",4.5,-0.5,1,5,1.03,18,1
"P0790",2,"18:47:04",3.9,-0.2,0,3.7,1.03,18,1
"P0135",1,"18:47:21",4,-1,0,3,1.03,18,10
"P0154",3,"18:47:20",5,-0.5,0,4.5,1.03,18,1
"P0869",1,"18:47:30",4,-0.1,0.2,4.1,1.03,18,1
